station,date,temp_max,temp_mean,temp_min,rainfall,snow,dwpt_mean,dwpt_max,dwpt_min,rhum_mean,rhum_max,rhum_min,pres_mean,pres_max,pres_min
72327,2023-04-16,23.9,17.599999999999998,12.2,True,False,9.108333333333333,14.3,1.8,59.083333333333336,90.0,38.0,1012.0208333333334,1014.8,1009.6
72327,2023-04-17,20.6,14.15,8.9,False,False,-2.3625,2.1,-6.7,35.5,54.0,16.0,1014.2125,1015.7,1012.6
72327,2023-04-18,28.3,18.420833333333334,9.4,False,False,0.15833333333333335,4.2,-5.3,31.5,56.0,17.0,1014.5124999999999,1016.2,1013.4
72327,2023-04-19,29.4,20.79583333333333,11.1,False,False,4.895833333333333,6.8,2.2,39.208333333333336,71.0,18.0,1016.7833333333333,1019.1,1014.3
72327,2023-04-20,30.0,22.2375,13.3,False,False,6.454166666666667,8.0,4.1,38.708333333333336,67.0,20.0,1018.0541666666667,1019.9,1015.3
72327,2023-04-21,26.7,21.25,17.2,True,False,10.004166666666666,15.0,6.0,50.208333333333336,81.0,29.0,1014.1,1015.9,1009.0
72327,2023-04-22,19.4,13.870833333333332,9.4,True,False,7.054166666666667,14.0,1.8,68.08333333333333,90.0,32.0,1013.4416666666666,1015.3,1009.0
72327,2023-04-23,16.1,10.762500000000001,5.6,False,False,-0.7875000000000001,1.6,-2.1,46.291666666666664,62.0,30.0,1019.5291666666667,1022.1,1014.6
72327,2023-04-24,16.1,10.270833333333334,2.8,False,False,-0.5125000000000001,1.7,-2.9,51.125,85.0,29.0,1022.5458333333332,1024.5,1020.2
72327,2023-04-25,20.6,12.133333333333333,6.1,False,False,-0.5416666666666666,1.0,-2.4,45.166666666666664,70.0,22.0,1020.8541666666666,1021.9,1018.5
72327,2023-04-26,21.7,15.316666666666668,8.3,False,False,4.129166666666666,8.0,1.2,49.5,77.0,32.0,1019.2375000000001,1020.5,1017.3
72327,2023-04-27,17.8,15.341666666666667,13.3,True,False,11.391666666666667,15.5,9.3,77.625,90.0,60.0,1014.2125,1017.8,1007.6
72327,2023-04-28,21.7,18.116666666666667,16.1,True,False,14.558333333333332,15.6,12.3,80.66666666666667,93.0,61.0,1007.2583333333333,1009.3,1004.6
72327,2023-04-29,22.2,15.829166666666666,9.4,False,False,10.674999999999999,12.3,8.3,73.91666666666667,93.0,46.0,1009.0291666666667,1011.0,1004.9
72327,2023-04-30,20.6,14.975000000000001,11.1,True,False,6.866666666666666,12.2,-0.6,61.208333333333336,89.0,31.0,1003.6041666666666,1005.4,1001.2
72327,2023-05-01,18.9,13.887500000000001,9.4,False,False,0.9291666666666667,1.8,-0.6,42.25,52.0,32.0,1005.6708333333332,1006.8,1004.9
72327,2023-05-02,18.9,14.583333333333334,8.3,False,False,0.20833333333333334,2.3,-2.7,39.416666666666664,61.0,23.0,1007.6208333333334,1008.6,1005.5
72327,2023-05-03,21.1,15.141666666666667,10.0,False,False,1.075,2.8,-1.0,39.416666666666664,52.0,27.0,1011.3916666666668,1013.6,1009.2
72327,2023-05-04,22.8,14.625,6.1,False,False,2.8666666666666667,5.6,0.4,50.291666666666664,86.0,27.0,1016.0708333333333,1018.2,1012.9
72327,2023-05-05,23.9,17.854166666666668,13.3,False,False,7.991666666666667,11.6,3.2,54.25,74.0,33.0,1018.3874999999999,1020.1,1016.7
72327,2023-05-06,28.3,19.474999999999998,13.9,False,False,12.816666666666668,16.2,11.1,67.29166666666667,87.0,47.0,1020.25,1021.8,1018.3
72327,2023-05-07,30.0,22.870833333333334,17.2,True,False,16.2,18.4,14.3,67.125,93.0,50.0,1017.9625,1020.1,1014.9
72327,2023-05-08,27.8,20.158333333333335,17.2,True,False,17.116666666666667,19.5,16.1,83.66666666666667,93.0,58.0,1015.5458333333332,1018.0,1012.4
72327,2023-05-09,30.0,23.71666666666667,17.8,False,False,17.083333333333332,20.1,15.1,68.83333333333333,90.0,45.0,1015.1625,1017.3,1013.1
72327,2023-05-10,28.9,21.96666666666667,15.6,False,False,14.220833333333333,16.1,12.1,64.54166666666667,90.0,37.0,1018.2375000000001,1019.8,1016.4
72327,2023-05-11,24.4,21.9375,19.4,True,False,16.983333333333334,19.5,13.9,74.08333333333333,84.0,52.0,1017.8249999999999,1019.3,1016.6
72327,2023-05-12,21.7,20.679166666666667,19.4,True,False,18.04583333333333,18.4,17.1,84.875,91.0,78.0,1017.7875,1019.9,1015.7
72327,2023-05-13,27.8,21.479166666666668,17.2,True,False,17.741666666666667,20.1,16.1,80.54166666666667,93.0,62.0,1019.0666666666666,1020.8,1017.4
72327,2023-05-14,30.6,23.866666666666664,18.9,True,False,19.466666666666665,21.1,17.7,78.20833333333333,93.0,55.0,1020.7666666666668,1022.7,1019.1
72327,2023-05-15,32.2,25.400000000000002,21.1,True,False,20.0625,21.8,18.9,73.91666666666667,90.0,49.0,1020.5500000000001,1021.9,1018.2
72327,2023-05-16,30.0,24.270833333333332,20.6,True,False,19.2,20.1,17.8,75.04166666666667,90.0,48.0,1013.8083333333334,1018.8,1008.3
72327,2023-05-17,26.7,21.995833333333334,18.9,True,False,14.787500000000001,19.5,7.7,66.41666666666667,81.0,30.0,1011.25,1012.9,1009.2
72327,2023-05-18,27.8,22.400000000000002,16.7,False,False,12.991666666666667,15.7,10.5,56.125,70.0,40.0,1013.8375,1015.5,1010.4
72327,2023-05-19,26.1,21.3,17.8,False,False,16.120833333333334,17.8,14.9,73.04166666666667,87.0,50.0,1017.75,1019.2,1014.8
72327,2023-05-20,22.2,20.591666666666665,18.9,True,False,16.983333333333334,18.4,14.5,80.16666666666667,90.0,66.0,1016.7541666666666,1018.0,1015.6
72327,2023-05-21,25.6,19.104166666666668,12.8,False,False,11.554166666666667,14.5,10.0,63.541666666666664,83.0,42.0,1019.4041666666667,1021.1,1017.2
72327,2023-05-22,27.2,20.795833333333334,15.6,False,False,12.745833333333332,16.8,9.5,60.458333333333336,69.0,52.0,1017.6083333333332,1018.8,1015.5
72327,2023-05-23,28.3,22.53333333333333,17.2,False,False,15.633333333333333,16.8,14.4,66.79166666666667,90.0,43.0,1017.9208333333332,1019.9,1016.2
72327,2023-05-24,28.9,22.866666666666664,16.7,False,False,15.1875,17.2,11.8,65.5,93.0,36.0,1017.2708333333334,1019.2,1014.2
72327,2023-05-25,28.3,22.287499999999998,15.6,False,False,13.304166666666667,14.5,11.8,59.416666666666664,86.0,37.0,1015.9041666666667,1017.2,1014.8
72327,2023-05-26,26.7,20.75,13.9,False,False,10.012500000000001,14.3,6.8,50.958333333333336,67.0,39.0,1018.5083333333333,1020.4,1015.7
72327,2023-05-27,27.2,22.525000000000002,18.3,False,False,13.216666666666667,15.6,6.2,57.333333333333336,81.0,30.0,1019.0875,1020.8,1017.2
72327,2023-05-28,22.8,18.116666666666667,11.7,False,False,9.520833333333334,11.7,6.2,58.875,83.0,30.0,1017.875,1019.0,1016.0
72327,2023-05-29,26.1,19.075,14.4,False,False,12.066666666666668,12.9,11.2,65.79166666666667,84.0,42.0,1015.6083333333332,1017.0,1013.5
72327,2023-05-30,28.9,22.429166666666664,15.0,False,False,14.058333333333332,15.6,12.7,61.958333333333336,90.0,40.0,1014.3874999999999,1016.3,1013.4
72327,2023-05-31,30.6,24.945833333333336,20.0,True,False,16.4875,19.0,14.6,61.25,87.0,42.0,1015.4708333333333,1017.8,1013.5
72327,2023-06-01,30.6,24.666666666666668,19.4,True,False,17.3125,18.4,16.2,65.125,87.0,43.0,1016.4375,1018.6,1014.6
72327,2023-06-02,32.2,25.7,19.4,False,False,17.366666666666664,19.4,13.9,64.5,91.0,34.0,1014.3291666666668,1015.7,1011.1
72327,2023-06-03,32.8,26.120833333333334,17.8,False,False,13.987499999999999,15.8,11.4,50.666666666666664,81.0,27.0,1011.4916666666667,1012.4,1009.7
72327,2023-06-04,32.8,25.791666666666668,18.3,False,False,15.075000000000001,17.2,12.3,54.041666666666664,81.0,34.0,1010.8291666666668,1012.1,1009.5
72327,2023-06-05,32.8,25.28333333333333,19.4,True,False,17.412499999999998,19.0,13.2,65.16666666666667,87.0,37.0,1012.8249999999999,1014.4,1011.2
72327,2023-06-06,31.1,25.608333333333334,17.8,False,False,13.237499999999999,15.6,9.0,50.083333333333336,84.0,26.0,1012.8791666666666,1014.2,1010.4
72327,2023-06-07,27.8,22.84583333333333,16.7,False,False,12.924999999999999,15.6,10.0,56.041666666666664,81.0,34.0,1009.7208333333333,1011.5,1006.9
72327,2023-06-08,27.8,22.941666666666666,17.8,False,False,13.408333333333333,17.3,5.5,60.75,90.0,25.0,1008.8291666666668,1010.4,1006.9
72327,2023-06-09,28.3,21.633333333333336,13.3,False,False,8.7125,11.7,5.8,48.708333333333336,84.0,24.0,1011.2624999999999,1013.1,1009.3
72327,2023-06-10,31.7,22.816666666666666,14.4,False,False,11.75,15.5,7.6,52.625,81.0,33.0,1011.2041666666668,1012.4,1008.2
72327,2023-06-11,30.6,26.1125,21.1,True,False,17.283333333333335,18.4,15.6,59.541666666666664,82.0,45.0,1006.65,1008.7,1002.4
72327,2023-06-12,21.7,19.891666666666666,17.2,True,False,14.404166666666667,19.4,11.7,71.41666666666667,87.0,53.0,1010.0458333333332,1013.0,1004.9
72327,2023-06-13,26.1,19.658333333333335,12.2,False,False,11.229166666666666,12.3,9.1,62.208333333333336,93.0,37.0,1012.3458333333333,1013.6,1008.8
72327,2023-06-14,28.3,23.308333333333334,17.2,True,False,15.283333333333333,17.7,13.3,61.75,84.0,46.0,1007.9125,1009.6,1005.7
72327,2023-06-15,28.3,23.608333333333334,18.9,True,False,17.708333333333332,20.1,16.1,70.70833333333333,87.0,49.0,1007.4958333333334,1008.9,1006.1
72327,2023-06-16,32.8,25.441666666666666,18.9,False,False,17.1125,19.0,14.4,64.625,93.0,33.0,1009.4166666666666,1011.0,1007.2
72327,2023-06-17,30.6,24.675,18.3,False,False,14.6625,18.3,11.0,55.958333333333336,76.0,31.0,1012.4499999999999,1014.4,1010.5
72327,2023-06-18,29.4,23.883333333333336,17.2,False,False,15.404166666666667,18.4,11.8,61.041666666666664,84.0,36.0,1010.7875,1012.5,1007.4
72327,2023-06-19,26.1,23.270833333333332,21.7,True,False,19.458333333333332,20.7,17.7,79.70833333333333,91.0,60.0,1007.0541666666667,1008.5,1005.0
72327,2023-06-20,27.8,22.879166666666666,21.7,True,False,19.870833333333334,21.1,18.9,83.5,90.0,65.0,1009.0416666666666,1010.3,1008.4
72327,2023-06-21,26.7,22.650000000000002,20.6,True,False,19.075,20.0,18.4,80.83333333333333,87.0,62.0,1011.6291666666666,1012.8,1010.3
72327,2023-06-22,24.4,21.900000000000002,20.0,True,False,17.654166666666665,20.0,15.7,77.70833333333333,90.0,60.0,1012.3666666666667,1013.0,1011.7
72327,2023-06-23,28.3,22.474999999999998,17.2,False,False,16.166666666666668,17.2,15.5,69.375,90.0,48.0,1014.0416666666666,1015.9,1012.8
72327,2023-06-24,33.9,25.804166666666664,18.3,False,False,17.2,19.0,14.4,63.291666666666664,91.0,34.0,1014.3791666666666,1016.2,1012.7
72327,2023-06-25,34.4,27.891666666666666,21.7,False,False,20.45416666666667,23.4,17.7,65.08333333333333,82.0,47.0,1011.6708333333332,1013.5,1007.7
72327,2023-06-26,31.7,28.520833333333332,23.9,False,False,18.158333333333335,23.3,13.9,55.541666666666664,74.0,34.0,1008.3291666666668,1009.5,1006.4
72327,2023-06-27,31.1,26.416666666666668,20.0,False,False,15.820833333333333,16.2,15.1,53.583333333333336,78.0,39.0,1011.2583333333333,1012.7,1008.9
72327,2023-06-28,33.3,27.008333333333336,19.4,False,False,16.916666666666668,18.8,14.9,56.666666666666664,87.0,33.0,1014.2875,1016.2,1011.8
72327,2023-06-29,30.6,25.604166666666668,21.7,True,False,19.216666666666665,21.1,17.3,69.08333333333333,90.0,45.0,1015.5500000000001,1018.2,1013.7
72327,2023-06-30,35.6,27.308333333333334,20.6,False,False,20.662499999999998,24.3,17.8,68.5,84.0,49.0,1015.1374999999999,1016.7,1012.6
72327,2023-07-01,33.9,24.7,20.6,True,False,20.316666666666666,24.0,18.9,77.79166666666667,90.0,54.0,1015.1708333333332,1019.1,1012.9
72327,2023-07-02,34.4,27.15416666666667,22.8,False,False,20.375,22.9,18.8,68.29166666666667,85.0,43.0,1012.0124999999999,1013.3,1009.5
72327,2023-07-03,32.2,27.491666666666664,23.3,True,False,20.1875,21.7,18.3,66.45833333333333,88.0,45.0,1013.2875,1015.4,1010.2
72327,2023-07-04,32.2,27.462500000000002,22.8,False,False,20.716666666666665,21.3,18.4,68.29166666666667,90.0,50.0,1016.1083333333332,1017.9,1013.8
72327,2023-07-05,32.2,26.691666666666666,22.2,True,False,20.354166666666668,22.3,18.3,70.45833333333333,91.0,45.0,1016.5666666666666,1018.2,1014.0
72327,2023-07-06,32.8,28.037499999999998,23.9,True,False,20.650000000000002,21.8,18.9,65.58333333333333,85.0,44.0,1014.3208333333333,1015.4,1012.5
72327,2023-07-07,32.8,27.675,24.4,False,False,20.825,21.8,18.8,67.75,85.0,44.0,1013.8208333333333,1014.9,1011.8
72327,2023-07-08,31.7,26.7625,22.8,True,False,20.895833333333332,22.2,20.0,71.25,87.0,55.0,1011.9166666666666,1013.1,1009.5
72327,2023-07-09,26.1,22.962500000000002,21.1,True,False,20.525000000000002,21.8,19.4,86.41666666666667,94.0,71.0,1012.3625000000001,1013.7,1011.3
72327,2023-07-10,30.0,24.09583333333333,18.9,True,False,17.145833333333332,20.0,12.8,69.33333333333333,93.0,36.0,1014.0458333333332,1015.4,1012.8
72327,2023-07-11,31.7,24.71666666666667,17.2,False,False,15.479166666666666,18.3,13.7,60.375,90.0,37.0,1015.6958333333333,1017.2,1014.7
72327,2023-07-12,32.8,26.116666666666664,19.4,False,False,18.650000000000002,22.3,16.0,65.45833333333333,87.0,48.0,1015.0124999999999,1016.1,1012.2
72327,2023-07-13,32.8,28.849999999999998,25.6,False,False,22.454166666666666,23.5,21.6,69.04166666666667,85.0,56.0,1011.9708333333333,1013.2,1010.0
72327,2023-07-14,32.2,28.3625,24.4,False,False,22.7625,23.4,21.1,72.66666666666667,91.0,56.0,1012.4291666666667,1014.3,1010.5
72327,2023-07-15,30.6,27.03333333333333,23.9,True,False,22.27916666666667,23.8,19.4,75.83333333333333,91.0,55.0,1011.475,1012.5,1009.9
72327,2023-07-16,31.1,26.791666666666668,22.2,False,False,19.962500000000002,21.7,16.3,68.625,91.0,41.0,1014.2708333333334,1016.1,1011.3
72327,2023-07-17,32.2,26.204166666666666,20.6,False,False,18.966666666666665,20.1,17.2,66.58333333333333,90.0,47.0,1016.1708333333332,1018.6,1014.8
72327,2023-07-18,32.2,27.179166666666664,21.7,True,False,21.333333333333332,22.7,19.4,71.625,88.0,56.0,1015.9208333333332,1017.8,1014.6
72327,2023-07-19,26.7,22.395833333333332,21.1,True,False,19.516666666666666,20.1,18.9,84.33333333333333,93.0,67.0,1018.4208333333332,1021.9,1016.5
72327,2023-07-20,30.0,25.320833333333336,22.8,True,False,21.729166666666668,23.9,19.4,80.875,89.0,70.0,1016.4583333333334,1018.8,1014.3
72327,2023-07-21,31.7,26.337500000000002,22.2,False,False,21.258333333333333,22.8,18.2,75.29166666666667,94.0,50.0,1013.9833333333332,1015.0,1012.4
72327,2023-07-22,29.4,25.96666666666667,22.2,False,False,17.654166666666665,19.0,16.2,61.25,79.0,45.0,1012.9499999999999,1013.9,1011.8
72327,2023-07-23,31.1,25.65833333333333,19.4,False,False,17.195833333333333,18.9,15.1,62.125,91.0,39.0,1014.9208333333332,1016.5,1012.6
72327,2023-07-24,32.8,26.179166666666664,20.0,False,False,18.433333333333334,20.1,15.5,64.58333333333333,87.0,43.0,1018.25,1020.1,1015.5
72327,2023-07-25,33.3,26.620833333333334,21.7,True,False,20.333333333333332,22.3,17.2,70.70833333333333,90.0,49.0,1019.3958333333334,1020.7,1018.0
72327,2023-07-26,32.8,27.920833333333334,23.3,False,False,20.741666666666667,22.2,20.1,66.04166666666667,85.0,49.0,1018.6,1020.0,1017.2
72327,2023-07-27,35.0,29.9875,25.0,True,False,22.108333333333334,23.4,20.6,64.66666666666667,85.0,43.0,1017.4708333333333,1019.0,1016.2
72327,2023-07-28,36.1,30.400000000000002,24.4,False,False,21.849999999999998,23.4,17.3,62.75,88.0,33.0,1018.2375000000001,1019.9,1017.0
72327,2023-07-29,35.6,30.175,25.6,True,False,22.545833333333334,23.3,20.6,65.0,82.0,48.0,1017.4250000000001,1018.5,1015.6
72327,2023-07-30,31.7,26.025000000000002,22.8,True,False,21.245833333333334,22.8,19.9,76.58333333333333,91.0,53.0,1017.0666666666666,1018.4,1016.1
72327,2023-07-31,32.8,26.879166666666666,21.1,False,False,18.7125,20.1,16.6,63.416666666666664,87.0,40.0,1017.6541666666667,1019.4,1016.5
72327,2023-08-01,31.1,26.358333333333334,21.1,False,False,16.866666666666667,17.9,15.7,57.541666666666664,78.0,42.0,1019.4166666666666,1021.1,1017.6
72327,2023-08-02,30.0,24.770833333333332,18.3,False,False,16.616666666666667,19.0,14.5,62.083333333333336,87.0,43.0,1019.4083333333333,1020.9,1017.5
72327,2023-08-03,27.2,24.666666666666668,22.8,True,False,20.945833333333333,22.3,19.3,80.45833333333333,91.0,62.0,1016.0875,1017.5,1014.2
72327,2023-08-04,28.3,25.333333333333332,23.9,True,False,21.875,22.8,21.0,81.625,91.0,65.0,1014.4499999999999,1015.7,1012.9
72327,2023-08-05,30.0,25.179166666666664,22.8,True,False,21.933333333333334,22.9,21.1,82.91666666666667,94.0,63.0,1014.9625,1017.0,1012.9
72327,2023-08-06,33.3,27.212500000000002,22.8,True,False,21.879166666666666,22.9,21.1,74.375,91.0,52.0,1013.0124999999999,1014.2,1011.7
72327,2023-08-07,31.7,27.645833333333332,23.9,True,False,21.7375,23.4,18.8,71.91666666666667,90.0,48.0,1011.625,1013.0,1011.0
72327,2023-08-08,28.9,25.125,21.7,False,False,17.9875,19.5,16.0,65.625,81.0,48.0,1015.4583333333334,1018.0,1012.5
72327,2023-08-09,30.0,23.866666666666664,20.0,True,False,19.216666666666665,21.7,16.1,76.5,90.0,53.0,1014.625,1015.6,1012.9
72327,2023-08-10,28.3,23.65833333333333,21.1,True,False,20.150000000000002,21.1,18.9,81.41666666666667,91.0,59.0,1010.4166666666666,1012.0,1008.5
72327,2023-08-11,32.8,26.104166666666668,22.2,False,False,21.083333333333332,22.7,19.9,75.41666666666667,91.0,54.0,1011.8833333333333,1012.8,1010.9
72327,2023-08-12,31.1,26.454166666666666,22.2,True,False,22.6875,24.3,19.9,80.33333333333333,91.0,61.0,1013.4666666666667,1018.0,1011.6
72327,2023-08-13,33.3,26.429166666666664,22.8,True,False,22.05,23.2,20.6,78.79166666666667,94.0,51.0,1015.5749999999999,1016.8,1013.5
72327,2023-08-14,33.3,25.900000000000002,22.2,True,False,21.566666666666666,23.5,20.5,78.625,91.0,52.0,1014.0375,1016.3,1011.6
72327,2023-08-15,30.0,25.537499999999998,21.7,False,False,17.958333333333332,22.2,15.1,64.125,84.0,46.0,1014.3458333333333,1016.0,1011.8
72327,2023-08-16,27.2,22.616666666666664,18.3,False,False,16.529166666666665,17.2,16.0,69.58333333333333,87.0,51.0,1016.6333333333333,1018.2,1014.8
72327,2023-08-17,30.0,23.354166666666668,17.2,False,False,16.816666666666666,17.8,15.5,69.375,90.0,45.0,1013.7166666666667,1015.4,1011.5
72327,2023-08-18,30.6,25.691666666666666,22.2,False,False,17.058333333333334,19.4,13.7,61.625,82.0,36.0,1014.7083333333334,1016.9,1012.1
72327,2023-08-19,30.6,24.295833333333334,17.2,False,False,15.637500000000001,17.3,13.3,61.5,90.0,35.0,1017.2583333333333,1018.9,1015.5
72327,2023-08-20,33.9,26.587500000000002,20.6,False,False,18.808333333333334,20.1,17.2,64.41666666666667,84.0,44.0,1018.5500000000001,1020.7,1016.6
72327,2023-08-21,34.4,28.579166666666666,23.3,False,False,20.908333333333335,21.8,20.1,65.41666666666667,88.0,45.0,1019.975,1021.4,1018.0
72327,2023-08-22,35.0,29.304166666666664,24.4,False,False,22.662499999999998,24.0,21.7,69.375,91.0,48.0,1019.1125000000001,1020.3,1017.0
72327,2023-08-23,36.7,30.620833333333334,25.0,False,False,22.045833333333334,23.4,19.9,62.666666666666664,82.0,38.0,1017.6374999999999,1018.9,1015.7
72327,2023-08-24,36.7,30.866666666666664,24.4,False,False,22.5125,23.4,21.0,63.708333333333336,91.0,42.0,1015.9083333333333,1017.3,1014.5
72327,2023-08-25,36.7,30.633333333333336,24.4,False,False,22.825,24.3,20.1,66.0,91.0,38.0,1014.6708333333332,1016.4,1012.0
72327,2023-08-26,35.6,29.65833333333333,25.6,False,False,21.6875,22.8,20.5,63.958333333333336,82.0,43.0,1013.0083333333333,1015.0,1010.3
72327,2023-08-27,27.8,25.641666666666666,24.4,True,False,22.05,22.9,21.1,80.875,88.0,70.0,1011.25,1013.1,1009.9
72327,2023-08-28,28.9,24.875,22.8,False,False,20.195833333333336,21.1,19.5,75.75,84.0,59.0,1011.3583333333332,1012.7,1010.4
72327,2023-08-29,31.7,26.629166666666666,22.8,False,False,18.6875,20.1,16.1,63.5,84.0,42.0,1011.7291666666666,1012.9,1010.3
72327,2023-08-30,30.0,23.883333333333336,17.8,False,False,15.333333333333334,16.6,13.8,60.625,81.0,42.0,1011.1916666666666,1012.3,1009.4
72327,2023-08-31,27.2,22.108333333333334,16.7,False,False,13.2125,14.0,12.7,58.708333333333336,78.0,42.0,1013.9041666666667,1015.9,1010.1
72327,2023-09-01,32.2,23.733333333333334,17.8,False,False,16.795833333333334,20.6,13.8,66.45833333333333,81.0,50.0,1018.6625,1020.5,1015.6
72327,2023-09-02,31.7,27.245833333333334,23.3,False,False,17.704166666666666,20.1,14.5,57.833333333333336,76.0,39.0,1021.0791666666668,1023.0,1019.2
72327,2023-09-03,32.8,26.412499999999998,21.1,False,False,17.8125,19.0,16.2,62.125,84.0,37.0,1019.2375000000001,1020.8,1016.6
72327,2023-09-04,34.4,27.620833333333334,22.2,False,False,19.016666666666666,20.1,17.8,61.875,82.0,40.0,1016.4041666666667,1017.9,1013.7
72327,2023-09-05,32.2,27.025000000000002,24.4,True,False,20.025000000000002,22.2,18.4,66.08333333333333,74.0,48.0,1016.25,1018.2,1014.0
72327,2023-09-06,30.6,25.895833333333332,23.3,True,False,21.837500000000002,22.9,21.1,79.33333333333333,91.0,57.0,1014.9958333333334,1016.5,1012.0
72327,2023-09-07,27.8,24.541666666666668,20.0,True,False,17.82916666666667,22.2,13.4,67.91666666666667,82.0,44.0,1012.5958333333333,1014.4,1011.3
72327,2023-09-08,28.9,23.349999999999998,18.3,False,False,16.616666666666667,17.8,15.1,67.625,87.0,49.0,1014.4333333333334,1016.0,1013.1
72327,2023-09-09,29.4,23.741666666666664,18.9,False,False,16.775000000000002,17.9,15.6,66.125,81.0,46.0,1015.8833333333333,1017.5,1014.3
72327,2023-09-10,29.4,24.34583333333333,21.7,False,False,17.666666666666668,18.8,16.2,67.58333333333333,81.0,48.0,1017.3874999999999,1019.0,1016.5
72327,2023-09-11,31.7,24.633333333333336,18.3,False,False,16.95,18.3,16.1,64.79166666666667,87.0,42.0,1017.8208333333333,1019.5,1015.8
72327,2023-09-12,27.2,23.170833333333334,20.0,False,False,17.070833333333333,17.9,16.1,69.25,87.0,51.0,1016.5416666666666,1018.3,1015.1
72327,2023-09-13,28.3,23.05,20.0,False,False,13.829166666666666,17.2,6.7,60.166666666666664,84.0,28.0,1017.2458333333334,1018.9,1015.9
72327,2023-09-14,28.3,20.616666666666667,12.2,False,False,9.091666666666667,10.7,6.5,52.208333333333336,83.0,26.0,1017.75,1019.8,1016.2
72327,2023-09-15,29.4,21.495833333333334,13.9,False,False,10.895833333333334,13.4,8.0,53.708333333333336,81.0,35.0,1017.5041666666666,1019.0,1015.6
72327,2023-09-16,24.4,21.0625,18.3,True,False,15.887500000000001,19.5,12.7,73.20833333333333,87.0,48.0,1016.1916666666666,1017.2,1014.2
72327,2023-09-17,26.7,20.483333333333334,15.0,True,False,15.0375,17.9,12.7,73.04166666666667,90.0,42.0,1014.5958333333333,1016.1,1013.7
72327,2023-09-18,25.6,19.5125,14.4,False,False,12.870833333333332,16.2,11.7,67.54166666666667,84.0,45.0,1016.2833333333333,1018.0,1014.7
72327,2023-09-19,27.2,19.675,13.3,False,False,12.504166666666668,15.6,11.2,67.45833333333333,93.0,37.0,1018.0291666666667,1019.7,1016.5
72327,2023-09-20,30.0,21.895833333333332,15.6,False,False,13.387500000000001,14.9,11.2,62.75,86.0,35.0,1017.9291666666667,1019.7,1016.5
72327,2023-09-21,29.4,23.566666666666666,18.3,False,False,13.841666666666667,15.1,10.9,56.708333333333336,78.0,35.0,1020.4125,1022.6,1017.3
72327,2023-09-22,30.0,22.34583333333333,15.6,False,False,12.958333333333334,14.5,11.0,59.291666666666664,86.0,31.0,1019.7541666666666,1021.8,1016.7
72327,2023-09-23,30.0,22.254166666666666,16.1,False,False,13.216666666666667,15.1,11.5,60.833333333333336,84.0,32.0,1015.5666666666666,1017.1,1012.8
72327,2023-09-24,29.4,20.379166666666666,12.2,False,False,11.066666666666665,13.2,9.5,60.208333333333336,90.0,30.0,1014.4458333333333,1015.4,1013.3
72327,2023-09-25,30.6,23.620833333333334,18.3,False,False,14.266666666666666,16.0,11.6,58.916666666666664,84.0,31.0,1016.475,1018.3,1014.9
72327,2023-09-26,32.2,23.766666666666666,16.1,False,False,14.041666666666666,16.1,12.2,58.833333333333336,87.0,31.0,1018.0124999999999,1019.9,1016.2
72327,2023-09-27,29.4,23.5625,18.9,True,False,16.845833333333335,20.1,13.9,67.33333333333333,82.0,44.0,1017.3916666666668,1019.7,1015.6
72327,2023-09-28,24.4,20.8625,18.9,True,False,16.837500000000002,17.9,16.0,78.16666666666667,90.0,64.0,1018.1291666666666,1022.1,1016.3
72327,2023-09-29,27.8,21.395833333333332,17.8,True,False,17.191666666666666,19.0,16.1,78.75,90.0,51.0,1018.6708333333332,1020.6,1017.4
72327,2023-09-30,30.6,22.912499999999998,17.2,False,False,16.945833333333333,19.0,15.1,72.54166666666667,96.0,40.0,1020.5041666666666,1023.0,1019.1
72327,2023-10-01,30.6,23.325,17.8,False,False,15.5,16.6,12.8,65.54166666666667,90.0,36.0,1022.025,1024.2,1020.6
72327,2023-10-02,30.6,23.258333333333336,16.7,False,False,15.1,17.2,13.3,63.833333333333336,87.0,36.0,1021.6791666666667,1023.2,1019.7
72327,2023-10-03,30.6,23.2625,17.2,False,False,14.666666666666666,15.6,12.0,62.291666666666664,87.0,32.0,1020.4708333333333,1022.7,1018.1
72327,2023-10-04,28.9,22.616666666666664,16.1,False,False,13.520833333333334,14.5,11.9,59.208333333333336,84.0,35.0,1019.125,1021.4,1017.8
72327,2023-10-05,25.6,22.1125,19.4,True,False,15.433333333333332,17.2,13.9,66.79166666666667,87.0,50.0,1017.5625,1018.5,1015.9
72327,2023-10-06,25.0,20.849999999999998,18.9,True,False,15.775,17.2,10.0,74.91666666666667,90.0,43.0,1016.525,1017.6,1015.7
72327,2023-10-07,21.1,14.933333333333332,8.9,False,False,3.904166666666667,9.6,1.3,48.5,66.0,33.0,1020.8083333333334,1023.0,1017.4
72327,2023-10-08,20.0,12.691666666666665,5.6,False,False,3.35,5.6,0.9,57.666666666666664,86.0,28.0,1018.3041666666667,1020.2,1013.8
72327,2023-10-09,22.2,14.679166666666667,8.9,False,False,6.0625,9.0,3.9,57.416666666666664,74.0,41.0,1011.4333333333334,1014.1,1009.5
72327,2023-10-10,23.3,17.166666666666668,11.7,False,False,7.625,10.7,2.7,57.833333333333336,84.0,26.0,1011.225,1013.1,1010.2
