station,date,temp_max,temp_mean,temp_min,rainfall,snow
72202,2023-01-19,27.8,23.245833333333334,18.9,False,False
72202,2023-01-20,28.3,23.712500000000002,19.4,False,False
72202,2023-01-21,27.8,23.991666666666664,20.6,False,False
72202,2023-01-22,28.3,25.09583333333333,22.8,False,False
72202,2023-01-23,30.6,25.016666666666666,22.2,False,False
72202,2023-01-24,26.7,23.520833333333332,20.6,False,False
72202,2023-01-25,28.3,25.416666666666668,23.3,True,False
72202,2023-01-26,27.2,24.05,22.2,False,False
72202,2023-01-27,21.7,19.908333333333335,17.2,False,False
72202,2023-01-28,25.6,21.674999999999997,18.3,False,False
72202,2023-01-29,27.8,24.920833333333334,22.8,False,False
72202,2023-01-30,28.3,25.454166666666666,22.8,False,False
72202,2023-01-31,28.3,25.0125,22.2,False,False
72202,2023-02-01,28.9,24.650000000000002,20.6,False,False
72202,2023-02-02,28.3,24.733333333333334,21.1,False,False
72202,2023-02-03,30.6,25.020833333333332,21.1,False,False
72202,2023-02-04,26.7,21.59166666666667,18.3,True,False
72202,2023-02-05,27.2,22.400000000000002,20.6,True,False
72202,2023-02-06,26.7,22.941666666666666,20.6,False,False
72202,2023-02-07,26.1,23.570833333333336,21.7,False,False
72202,2023-02-08,26.7,23.90416666666667,21.1,False,False
72202,2023-02-09,27.8,24.833333333333332,23.3,False,False
72202,2023-02-10,27.8,25.104166666666668,23.3,False,False
72202,2023-02-11,28.9,25.425,23.3,False,False
72202,2023-02-12,25.6,23.412499999999998,20.0,True,False
72202,2023-02-13,23.3,19.224999999999998,15.0,False,False
72202,2023-02-14,25.0,19.383333333333333,14.4,False,False
72202,2023-02-15,27.2,23.683333333333334,21.1,False,False
72202,2023-02-16,27.2,24.7625,23.3,False,False
72202,2023-02-17,27.2,24.82083333333333,23.3,True,False
72202,2023-02-18,27.8,23.879166666666666,21.7,False,False
72202,2023-02-19,28.3,24.97083333333333,21.7,False,False
72202,2023-02-20,28.9,25.204166666666666,22.2,False,False
72202,2023-02-21,28.9,24.8875,21.1,False,False
72202,2023-02-22,28.3,24.74166666666667,20.6,False,False
72202,2023-02-23,28.3,25.96666666666667,23.9,False,False
72202,2023-02-24,28.9,25.416666666666668,21.7,False,False
72202,2023-02-25,28.3,25.116666666666664,20.6,False,False
72202,2023-02-26,30.0,24.90833333333333,20.6,False,False
72202,2023-02-27,28.9,24.604166666666668,20.0,False,False
72202,2023-02-28,30.6,24.8875,20.0,False,False
72202,2023-03-01,28.9,23.958333333333332,18.3,False,False
72202,2023-03-02,28.3,24.837500000000002,21.7,False,False
72202,2023-03-03,30.6,26.358333333333334,23.9,False,False
72202,2023-03-04,30.6,26.954166666666666,23.9,False,False
72202,2023-03-05,31.1,25.90833333333333,21.1,False,False
72202,2023-03-06,31.7,26.40416666666667,22.8,False,False
72202,2023-03-07,31.7,25.941666666666666,21.7,False,False
72202,2023-03-08,31.7,26.645833333333332,23.3,False,False
72202,2023-03-09,26.1,24.854166666666668,23.3,True,False
72202,2023-03-10,27.2,23.641666666666666,20.6,False,False
72202,2023-03-11,30.0,24.770833333333332,20.6,False,False
72202,2023-03-12,30.6,24.925,19.4,False,False
72202,2023-03-13,31.7,26.150000000000002,22.2,False,False
72202,2023-03-14,28.3,24.933333333333334,21.7,False,False
72202,2023-03-15,23.3,21.587500000000002,19.4,True,False
72202,2023-03-16,25.0,20.454166666666666,16.7,False,False
72202,2023-03-17,26.7,22.962500000000002,20.0,False,False
72202,2023-03-18,29.4,25.008333333333336,21.1,False,False
72202,2023-03-19,26.1,23.9875,21.1,False,False
72202,2023-03-20,24.4,19.2375,15.6,True,False
72202,2023-03-21,26.1,20.95,16.7,False,False
72202,2023-03-22,27.2,23.445833333333336,18.9,False,False
72202,2023-03-23,27.8,24.787499999999998,22.8,False,False
72202,2023-03-24,27.8,24.883333333333336,22.2,True,False
72202,2023-03-25,28.9,25.900000000000002,23.9,False,False
72202,2023-03-26,30.0,26.45,23.9,False,False
72202,2023-03-27,30.0,26.566666666666666,23.9,False,False
72202,2023-03-28,31.1,27.020833333333332,25.0,True,False
72202,2023-03-29,31.1,25.537499999999998,22.8,True,False
72202,2023-03-30,25.6,23.516666666666666,22.2,True,False
72202,2023-03-31,27.8,25.070833333333336,22.8,True,False
72202,2023-04-01,29.4,25.94583333333333,23.3,True,False
72202,2023-04-02,31.1,25.629166666666666,22.2,True,False
72202,2023-04-03,30.0,26.483333333333334,22.8,False,False
72202,2023-04-04,30.0,27.058333333333334,25.0,False,False
72202,2023-04-05,29.4,27.0,25.0,False,False
72202,2023-04-06,29.4,27.266666666666666,25.6,False,False
72202,2023-04-07,28.9,26.700000000000003,25.0,False,False
72202,2023-04-08,29.4,26.645833333333332,24.4,True,False
72202,2023-04-09,30.0,25.666666666666668,22.2,True,False
72202,2023-04-10,26.1,22.995833333333334,21.1,True,False
72202,2023-04-11,24.4,22.295833333333334,20.0,True,False
72202,2023-04-12,24.0,22.71666666666667,20.6,True,False
72202,2023-04-13,30.0,25.1875,21.7,False,False
72202,2023-04-14,31.7,26.591666666666665,23.3,True,False
72202,2023-04-15,31.1,27.34166666666667,24.4,False,False
72202,2023-04-16,31.1,27.52916666666667,25.0,False,False
72202,2023-04-17,31.1,25.766666666666666,20.6,True,False
72202,2023-04-18,28.9,24.383333333333336,20.0,False,False
72202,2023-04-19,27.8,24.337500000000002,21.7,False,False
72202,2023-04-20,28.9,25.645833333333332,22.8,False,False
72202,2023-04-21,28.3,25.425,23.3,True,False
72202,2023-04-22,31.1,26.22083333333333,23.3,False,False
72202,2023-04-23,30.0,26.21666666666667,22.8,True,False
72202,2023-04-24,27.8,25.875,24.4,True,False
72202,2023-04-25,28.9,25.6875,22.2,True,False
72202,2023-04-26,30.0,26.454166666666666,22.2,False,False
72202,2023-04-27,31.1,26.870833333333334,22.8,False,False
72202,2023-04-28,30.6,27.75,24.4,False,False
72202,2023-04-29,32.2,28.849999999999998,25.6,False,False
72202,2023-04-30,30.0,27.641666666666666,24.4,True,False
72202,2023-05-01,29.4,24.925,21.1,False,False
72202,2023-05-02,31.7,26.15833333333333,21.7,False,False
72202,2023-05-03,32.2,26.3625,22.2,False,False
72202,2023-05-04,31.1,25.791666666666668,20.6,False,False
72202,2023-05-05,30.6,26.34583333333333,21.7,False,False
72202,2023-05-06,30.6,27.104166666666668,23.9,False,False
72202,2023-05-07,28.9,25.995833333333334,23.9,True,False
72202,2023-05-08,28.9,26.054166666666664,23.3,False,False
72202,2023-05-09,30.6,26.808333333333334,22.2,False,False
72202,2023-05-10,32.8,28.120833333333334,23.9,False,False
72202,2023-05-11,30.0,27.816666666666666,25.0,False,False
72202,2023-05-12,30.6,28.008333333333336,26.1,False,False
72202,2023-05-13,30.0,27.754166666666666,26.1,True,False
72202,2023-05-14,30.0,27.525000000000002,25.6,False,False
72202,2023-05-15,31.7,27.670833333333334,25.0,False,False
72202,2023-05-16,32.2,27.400000000000002,24.4,True,False
72202,2023-05-17,32.2,27.479166666666668,25.0,True,False
72202,2023-05-18,31.1,26.96666666666667,22.2,True,False
72202,2023-05-19,30.6,27.554166666666664,25.6,True,False
72202,2023-05-20,31.1,28.308333333333334,26.1,False,False
72202,2023-05-21,31.1,28.087500000000002,25.6,True,False
72202,2023-05-22,31.1,28.275000000000002,25.6,True,False
72202,2023-05-23,30.0,27.337500000000002,24.4,True,False
72202,2023-05-24,30.0,25.875,22.2,True,False
72202,2023-05-25,29.4,25.1375,22.8,True,False
72202,2023-05-26,28.3,25.71666666666667,23.9,True,False
72202,2023-05-27,30.0,26.125,22.8,False,False
72202,2023-05-28,32.8,28.55,24.4,False,False
72202,2023-05-29,32.2,27.745833333333334,23.9,False,False
72202,2023-05-30,31.7,28.383333333333336,25.6,True,False
72202,2023-05-31,30.6,26.745833333333334,22.8,True,False
72202,2023-06-01,32.2,27.045833333333334,22.8,True,False
72202,2023-06-02,30.0,26.55,22.8,True,False
72202,2023-06-03,30.6,27.183333333333334,25.0,True,False
72202,2023-06-04,30.6,27.079166666666666,23.9,True,False
72202,2023-06-05,31.7,27.1875,22.8,True,False
72202,2023-06-06,29.4,26.316666666666666,22.2,True,False
72202,2023-06-07,31.1,27.224999999999998,23.9,True,False
72202,2023-06-08,31.7,27.2375,24.4,True,False
72202,2023-06-09,32.8,28.224999999999998,25.0,False,False
72202,2023-06-10,32.2,28.820833333333336,25.6,False,False
72202,2023-06-11,32.2,28.587500000000002,26.1,True,False
72202,2023-06-12,31.1,28.59166666666667,25.6,True,False
72202,2023-06-13,33.3,28.941666666666666,25.6,True,False
72202,2023-06-14,32.8,29.708333333333332,25.6,False,False
72202,2023-06-15,33.3,30.370833333333334,27.2,False,False
72202,2023-06-16,34.4,30.679166666666664,27.8,True,False
72202,2023-06-17,33.3,30.291666666666668,25.6,True,False
72202,2023-06-18,32.2,27.991666666666664,25.6,True,False
72202,2023-06-19,33.3,27.683333333333334,22.2,True,False
72202,2023-06-20,32.8,27.804166666666664,23.9,True,False
72202,2023-06-21,32.8,27.90833333333333,22.8,True,False
72202,2023-06-22,30.6,28.90833333333333,26.1,True,False
72202,2023-06-23,32.8,29.829166666666666,27.2,False,False
72202,2023-06-24,33.3,29.90416666666667,25.0,True,False
72202,2023-06-25,32.2,26.474999999999998,25.0,True,False
72202,2023-06-26,31.1,27.741666666666664,25.0,True,False
72202,2023-06-27,34.4,28.683333333333334,25.6,False,False
72202,2023-06-28,35.0,29.508333333333336,26.1,False,False
72202,2023-06-29,33.9,29.191666666666666,27.2,True,False
72202,2023-06-30,32.8,28.704166666666666,26.1,True,False
72202,2023-07-01,32.2,28.983333333333334,27.2,False,False
72202,2023-07-02,33.3,28.17916666666667,25.6,True,False
72202,2023-07-03,33.9,28.895833333333332,26.1,True,False
72202,2023-07-04,32.8,29.558333333333334,26.7,True,False
72202,2023-07-05,33.3,30.166666666666668,26.7,True,False
72202,2023-07-06,33.3,30.337500000000002,28.3,True,False
72202,2023-07-07,34.4,29.920833333333334,26.7,True,False
72202,2023-07-08,35.6,30.329166666666666,27.2,False,False
72202,2023-07-09,33.9,28.604166666666668,24.4,False,False
72202,2023-07-10,35.0,30.125,25.6,False,False
72202,2023-07-11,35.0,30.758333333333336,25.6,False,False
72202,2023-07-12,34.4,30.683333333333334,26.7,False,False
72202,2023-07-13,34.4,31.224999999999998,26.7,True,False
72202,2023-07-14,34.4,30.604166666666668,26.7,True,False
72202,2023-07-15,31.7,28.754166666666666,26.7,True,False
72202,2023-07-16,35.0,28.933333333333334,23.9,True,False
72202,2023-07-17,32.8,27.745833333333334,23.9,True,False
72202,2023-07-18,32.2,28.65833333333333,26.1,True,False
72202,2023-07-19,32.8,29.945833333333336,26.1,True,False
72202,2023-07-20,33.9,30.799999999999997,28.9,True,False
72202,2023-07-21,33.3,30.525000000000002,28.9,False,False
72202,2023-07-22,36.1,31.05,27.8,False,False
72202,2023-07-23,36.1,31.995833333333334,27.8,False,False
72202,2023-07-24,35.6,32.050000000000004,28.3,False,False
72202,2023-07-25,33.9,31.433333333333334,29.4,False,False
72202,2023-07-26,31.1,28.925,24.4,True,False
72202,2023-07-27,30.6,27.80416666666667,25.6,True,False
72202,2023-07-28,30.6,28.420833333333334,24.4,True,False
72202,2023-07-29,33.3,30.354166666666668,27.2,True,False
72202,2023-07-30,33.9,30.379166666666666,27.8,True,False
72202,2023-07-31,33.9,30.900000000000002,27.8,True,False
72202,2023-08-01,33.9,29.27916666666667,27.8,True,False
72202,2023-08-02,33.3,29.2625,26.7,True,False
72202,2023-08-03,32.8,28.883333333333336,26.1,True,False
72202,2023-08-04,32.2,29.224999999999998,27.2,True,False
72202,2023-08-05,33.9,30.0125,27.2,True,False
72202,2023-08-06,35.0,30.9875,27.8,True,False
72202,2023-08-07,34.4,31.287499999999998,28.3,True,False
72202,2023-08-08,34.4,31.341666666666665,28.3,True,False
72202,2023-08-09,33.9,30.666666666666668,28.9,True,False
72202,2023-08-10,33.9,30.808333333333334,27.2,True,False
72202,2023-08-11,33.9,29.8,26.7,True,False
72202,2023-08-12,33.9,30.837500000000002,28.3,False,False
72202,2023-08-13,33.3,30.383333333333336,28.3,False,False
72202,2023-08-14,33.9,31.458333333333332,28.9,False,False
72202,2023-08-15,33.9,30.4375,26.1,True,False
72202,2023-08-16,32.8,28.650000000000002,26.1,True,False
72202,2023-08-17,33.3,28.829166666666666,26.1,True,False
72202,2023-08-18,31.7,27.575,25.0,True,False
72202,2023-08-19,32.8,28.662499999999998,26.1,True,False
72202,2023-08-20,31.1,28.016666666666666,25.0,True,False
72202,2023-08-21,32.8,30.037499999999998,28.3,True,False
72202,2023-08-22,32.8,30.787499999999998,28.9,False,False
72202,2023-08-23,33.3,29.95,26.7,True,False
72202,2023-08-24,33.9,30.46666666666667,27.8,True,False
72202,2023-08-25,32.8,29.52916666666667,27.2,True,False
72202,2023-08-26,33.3,29.883333333333336,26.7,False,False
72202,2023-08-27,33.3,29.683333333333334,26.7,False,False
72202,2023-08-28,32.2,29.754166666666666,28.3,True,False
72202,2023-08-29,33.3,30.2,26.1,True,False
72202,2023-08-30,34.4,30.69583333333333,27.8,True,False
72202,2023-08-31,35.0,30.770833333333332,27.2,True,False
72202,2023-09-01,34.4,29.254166666666666,26.1,True,False
72202,2023-09-02,32.2,28.175,24.4,True,False
72202,2023-09-03,31.7,28.837500000000002,25.6,False,False
72202,2023-09-04,32.2,30.03333333333333,28.9,False,False
72202,2023-09-05,32.2,29.833333333333332,27.8,False,False
72202,2023-09-06,32.2,29.520833333333332,26.1,False,False
72202,2023-09-07,33.3,29.120833333333334,26.7,False,False
72202,2023-09-08,32.8,29.075,25.6,False,False
72202,2023-09-09,31.7,28.741666666666664,26.7,True,False
72202,2023-09-10,31.1,28.958333333333332,26.1,True,False
72202,2023-09-11,33.3,29.537499999999998,26.1,False,False
72202,2023-09-12,33.9,30.349999999999998,26.7,False,False
72202,2023-09-13,33.9,30.599999999999998,28.3,False,False
72202,2023-09-14,33.3,29.979166666666668,26.7,True,False
72202,2023-09-15,32.2,28.1125,25.6,True,False
72202,2023-09-16,32.2,28.291666666666668,25.0,True,False
72202,2023-09-17,32.2,27.7375,25.6,True,False
72202,2023-09-18,33.9,28.67916666666667,26.1,True,False
72202,2023-09-19,32.8,28.254166666666666,25.0,True,False
72202,2023-09-20,32.8,27.900000000000002,23.3,True,False
72202,2023-09-21,32.8,27.816666666666666,23.9,True,False
72202,2023-09-22,31.7,27.629166666666666,24.4,True,False
72202,2023-09-23,29.4,27.287499999999998,25.0,True,False
72202,2023-09-24,32.2,28.3875,25.6,True,False
72202,2023-09-25,32.8,27.775000000000002,23.0,True,False
72202,2023-09-26,32.2,29.400000000000002,27.2,True,False
72202,2023-09-27,31.1,28.02916666666667,25.0,True,False
72202,2023-09-28,31.1,27.895833333333332,25.6,True,False
72202,2023-09-29,33.3,29.295833333333334,27.2,True,False
72202,2023-09-30,33.3,29.066666666666666,27.2,True,False
72202,2023-10-01,32.8,28.5125,26.7,True,False
72202,2023-10-02,30.0,27.8625,26.7,True,False
72202,2023-10-03,31.1,28.474999999999998,26.1,True,False
72202,2023-10-04,31.7,28.825,26.1,False,False
72202,2023-10-05,32.8,28.9875,26.7,True,False
72202,2023-10-06,32.8,28.920833333333334,25.0,False,False
72202,2023-10-07,32.2,29.3625,26.7,False,False
72202,2023-10-08,32.2,28.141666666666666,25.6,True,False
72202,2023-10-09,29.4,27.4375,25.6,True,False
72202,2023-10-10,32.2,28.433333333333334,25.6,False,False
72202,2023-10-11,29.4,28.416666666666668,26.1,True,False
72202,2023-10-12,33.3,30.724999999999998,28.9,False,False
72202,2023-10-13,33.9,30.674999999999997,28.9,False,False
72202,2023-10-14,30.0,28.787499999999998,26.7,True,False
72202,2023-10-15,31.7,28.34583333333333,25.0,False,False
72202,2023-10-16,28.3,24.625,22.8,False,False
72202,2023-10-17,24.4,21.525000000000002,17.8,False,False
72202,2023-10-18,28.9,23.008333333333336,18.9,False,False
72202,2023-10-19,29.4,25.654166666666665,22.2,False,False
72202,2023-10-20,28.9,26.40416666666667,25.0,True,False
72202,2023-10-21,30.6,25.650000000000002,20.6,False,False
72202,2023-10-22,30.0,26.516666666666666,23.3,False,False
72202,2023-10-23,30.6,26.379166666666666,21.7,False,False
72202,2023-10-24,28.9,27.1875,25.6,True,False
72202,2023-10-25,28.9,27.037499999999998,25.6,True,False
72202,2023-10-26,30.0,27.320833333333336,26.1,True,False
72202,2023-10-27,28.9,27.575,25.6,True,False
72202,2023-10-28,29.4,27.479166666666668,26.1,True,False
72202,2023-10-29,29.4,27.616666666666664,26.1,False,False
72202,2023-10-30,31.7,27.883333333333336,25.6,True,False
72202,2023-10-31,32.2,28.316666666666666,25.0,False,False
72202,2023-11-01,30.6,26.945833333333336,23.3,False,False
72202,2023-11-02,26.7,24.520833333333332,22.2,True,False
72202,2023-11-03,28.3,25.991666666666664,24.4,False,False
72202,2023-11-04,28.3,25.583333333333332,23.3,False,False
72202,2023-11-05,29.4,25.09583333333333,21.7,False,False
72202,2023-11-06,28.9,24.454166666666666,20.0,False,False
72202,2023-11-07,29.4,26.0125,22.8,False,False
72202,2023-11-08,29.4,25.900000000000002,21.7,False,False
72202,2023-11-09,29.4,26.4375,23.3,True,False
72202,2023-11-10,30.6,27.770833333333332,25.0,False,False
72202,2023-11-11,31.1,28.741666666666664,27.2,False,False
72202,2023-11-12,30.6,27.72083333333333,25.0,False,False
72202,2023-11-13,30.0,27.141666666666666,25.0,False,False
72202,2023-11-14,28.3,25.741666666666664,23.3,True,False
72202,2023-11-15,26.7,25.0125,22.8,True,False
72202,2023-11-16,27.0,23.775000000000002,21.0,True,False
72202,2023-11-17,28.3,25.03333333333333,23.0,True,False
72202,2023-11-18,26.1,23.8125,22.0,True,False
72202,2023-11-19,29.0,24.333333333333332,21.0,False,False
72202,2023-11-20,29.4,25.304166666666664,20.6,False,False
72202,2023-11-21,28.3,26.34583333333333,24.4,False,False
72202,2023-11-22,30.0,26.366666666666664,23.3,False,False
72202,2023-11-23,28.9,25.662499999999998,22.8,False,False
72202,2023-11-24,28.0,24.97083333333333,22.8,True,False
72202,2023-11-25,28.3,24.629166666666666,22.8,True,False
72202,2023-11-26,28.9,26.495833333333334,23.9,True,False
72202,2023-11-27,26.7,24.979166666666668,22.2,False,False
72202,2023-11-28,22.8,19.15,16.3,False,False
72243,2022-11-29,27.8,21.554166666666664,15.6,True,False
72243,2022-11-30,25.6,17.754166666666666,9.4,False,False
72243,2022-12-01,15.0,9.4375,3.9,False,False
72243,2022-12-02,25.0,16.691666666666666,12.2,True,False
72243,2022-12-03,25.0,22.900000000000002,20.6,True,False
72243,2022-12-04,20.6,16.9875,14.4,False,False
72243,2022-12-05,27.2,21.59583333333333,18.3,False,False
72243,2022-12-06,27.2,23.108333333333334,20.6,True,False
72243,2022-12-07,27.2,23.383333333333336,20.6,True,False
72243,2022-12-08,27.8,23.866666666666664,21.7,False,False
72243,2022-12-09,27.2,22.3875,18.9,True,False
72243,2022-12-10,27.2,22.270833333333332,18.9,True,False
72243,2022-12-11,23.9,20.754166666666666,17.8,True,False
72243,2022-12-12,20.6,18.304166666666667,16.7,False,False
72243,2022-12-13,26.1,22.108333333333334,19.4,True,False
72243,2022-12-14,23.9,18.429166666666667,15.0,True,False
72243,2022-12-15,17.2,11.5,4.4,False,False
72243,2022-12-16,18.3,10.683333333333332,5.6,True,False
72243,2022-12-17,14.4,8.691666666666666,5.6,True,False
72243,2022-12-18,12.8,6.354166666666667,0.6,False,False
72243,2022-12-19,11.1,9.049999999999999,6.1,True,False
72243,2022-12-20,14.4,10.512500000000001,7.8,True,False
72243,2022-12-21,12.2,8.341666666666667,5.0,False,False
72243,2022-12-22,13.3,8.154166666666667,0.0,False,False
72243,2022-12-23,0.0,-5.020833333333333,-9.4,False,False
72243,2022-12-24,5.6,-1.6166666666666665,-5.6,False,False
72243,2022-12-25,9.4,1.8916666666666668,-2.8,False,False
72243,2022-12-26,15.6,5.245833333333334,-1.7,False,False
72243,2022-12-27,12.2,6.745833333333334,1.7,False,False
72243,2022-12-28,24.4,10.979166666666666,2.2,False,False
72243,2022-12-29,24.4,19.208333333333332,15.0,True,False
72243,2022-12-30,20.0,17.916666666666668,15.0,True,False
72243,2022-12-31,23.9,16.4375,11.7,False,False
72243,2023-01-01,26.1,19.05,15.6,False,False
72243,2023-01-02,24.4,22.916666666666668,20.6,True,False
72243,2023-01-03,25.6,22.920833333333334,20.6,True,False
72243,2023-01-04,21.7,16.4125,9.4,False,False
72243,2023-01-05,21.1,13.704166666666666,6.7,False,False
72243,2023-01-06,25.6,15.633333333333333,8.9,False,False
72243,2023-01-07,27.2,20.208333333333332,15.0,False,False
72243,2023-01-08,21.7,17.370833333333334,12.8,True,False
72243,2023-01-09,20.0,13.35,8.3,False,False
72243,2023-01-10,24.4,17.354166666666668,13.3,False,False
72243,2023-01-11,26.7,21.645833333333332,17.8,False,False
72243,2023-01-12,23.9,18.825,13.9,True,False
72243,2023-01-13,17.2,11.375,5.6,False,False
72243,2023-01-14,16.7,9.424999999999999,2.2,False,False
72243,2023-01-15,22.2,14.358333333333334,6.7,False,False
72243,2023-01-16,23.9,20.991666666666667,19.4,True,False
72243,2023-01-17,26.1,21.150000000000002,17.2,False,False
72243,2023-01-18,25.0,21.40416666666667,16.1,True,False
72243,2023-01-19,21.7,14.35,8.0,False,False
72243,2023-01-20,17.8,11.208333333333334,8.9,True,False
72243,2023-01-21,11.7,10.408333333333333,8.9,True,False
72243,2023-01-22,15.6,11.308333333333332,8.3,False,False
72243,2023-01-23,14.4,8.345833333333333,2.2,False,False
72243,2023-01-24,13.9,10.729166666666666,7.8,True,False
72243,2023-01-25,10.0,8.008333333333333,5.6,False,False
72243,2023-01-26,13.9,7.408333333333334,2.2,False,False
72243,2023-01-27,12.8,7.054166666666667,2.2,False,False
72243,2023-01-28,21.1,15.366666666666667,11.7,True,False
72243,2023-01-29,22.8,19.645833333333332,17.2,True,False
72243,2023-01-30,17.8,8.9625,5.0,True,False
72243,2023-01-31,6.1,3.6291666666666664,2.2,True,False
72243,2023-02-01,3.9,3.245833333333333,2.8,True,False
72243,2023-02-02,5.0,3.954166666666667,3.3,True,False
72243,2023-02-03,15.0,7.075,3.9,False,False
72243,2023-02-04,16.7,8.975,1.7,False,False
72243,2023-02-05,22.8,13.633333333333333,7.8,False,False
72243,2023-02-06,22.2,17.120833333333334,12.8,False,False
72243,2023-02-07,22.2,18.516666666666666,14.4,True,False
72243,2023-02-08,25.0,19.654166666666665,10.6,True,False
72243,2023-02-09,21.7,11.304166666666667,4.4,False,False
72243,2023-02-10,18.3,11.245833333333332,7.8,False,False
72243,2023-02-11,11.1,7.2875000000000005,4.4,False,False
72243,2023-02-12,17.8,9.433333333333334,3.3,False,False
72243,2023-02-13,22.8,13.133333333333333,5.0,False,False
72243,2023-02-14,26.7,19.650000000000002,15.0,True,False
72243,2023-02-15,25.0,20.92083333333333,18.3,False,False
72243,2023-02-16,22.8,17.758333333333333,11.7,True,False
72243,2023-02-17,11.7,7.3,2.2,False,False
72243,2023-02-18,12.2,6.7124999999999995,1.1,False,False
72243,2023-02-19,23.3,12.850000000000001,6.1,False,False
72243,2023-02-20,25.6,20.741666666666667,17.2,True,False
72243,2023-02-21,27.8,22.891666666666666,20.6,False,False
72243,2023-02-22,27.2,22.974999999999998,21.7,True,False
72243,2023-02-23,27.8,23.6875,21.1,False,False
72243,2023-02-24,25.0,22.366666666666664,20.6,False,False
72243,2023-02-25,26.7,21.474999999999998,16.7,True,False
72243,2023-02-26,27.2,22.929166666666664,20.6,False,False
72243,2023-02-27,28.3,23.55,21.1,False,False
72243,2023-02-28,28.3,21.620833333333334,13.9,False,False
72243,2023-03-01,28.3,24.179166666666664,22.2,False,False
72243,2023-03-02,25.0,23.608333333333334,22.8,True,False
72243,2023-03-03,23.9,18.916666666666668,12.2,True,False
72243,2023-03-04,25.6,16.291666666666668,7.8,False,False
72243,2023-03-05,25.6,16.866666666666667,10.0,False,False
72243,2023-03-06,27.8,19.441666666666666,12.8,False,False
72243,2023-03-07,26.7,22.745833333333334,20.0,True,False
72243,2023-03-08,28.3,23.5125,19.4,False,False
72243,2023-03-09,29.4,23.029166666666665,17.2,False,False
72243,2023-03-10,26.1,21.9375,19.4,True,False
72243,2023-03-11,30.0,22.162499999999998,17.2,False,False
72243,2023-03-12,27.8,23.84166666666667,19.4,False,False
72243,2023-03-13,21.1,15.512500000000001,11.7,False,False
72243,2023-03-14,18.9,14.866666666666667,10.0,False,False
72243,2023-03-15,20.6,13.637500000000001,6.7,False,False
72243,2023-03-16,23.3,19.091666666666665,16.1,True,False
